loss,accuracy,val_loss,val_accuracy
2.2921676635742188,0.43915289640426636,1.1549075841903687,0.7469509243965149
1.4159764051437378,0.6526153683662415,0.887863039970398,0.8101550340652466
1.1774654388427734,0.7179048657417297,0.7675170302391052,0.8400775194168091
1.0444810390472412,0.7536521553993225,0.7156107425689697,0.8545219898223877
0.9544479250907898,0.7793113589286804,0.788592517375946,0.8253229856491089
0.8964346051216125,0.7947003245353699,0.6460348963737488,0.8686563372612
0.8427298665046692,0.8083657622337341,0.667749285697937,0.8579069972038269
0.7998445630073547,0.8198196887969971,0.5916517972946167,0.8817054033279419
0.7708221077919006,0.8284703493118286,0.5575921535491943,0.8887596726417542
0.7414129972457886,0.8352217078208923,0.5832536816596985,0.8793798685073853
0.7142324447631836,0.842200756072998,0.5433600544929504,0.8893798589706421
0.6914553642272949,0.847683846950531,0.521048367023468,0.8974159955978394
0.6757727265357971,0.8521782755851746,0.5215624570846558,0.8949871063232422
0.6581965088844299,0.8565295934677124,0.5115496516227722,0.8968216776847839
0.6456055641174316,0.8590922951698303,0.5119785070419312,0.8961756825447083
0.628160297870636,0.8621622920036316,0.4821895658969879,0.9048061966896057
0.6133968830108643,0.8646858930587769,0.49638208746910095,0.9001291990280151
0.6029677391052246,0.868725061416626,0.4638484716415405,0.907622754573822
0.5920125246047974,0.8694145083427429,0.4835995137691498,0.8990697860717773
0.582940399646759,0.8725495338439941,0.4586034417152405,0.9064857959747314
0.5699633955955505,0.8748975396156311,0.439687043428421,0.9121963977813721
0.5634995698928833,0.8763219714164734,0.44590893387794495,0.9097415804862976
0.555073082447052,0.8777334094047546,0.4438348412513733,0.9107235074043274
0.5480799674987793,0.8791123032569885,0.4360748827457428,0.9097932577133179
0.536557137966156,0.8819221258163452,0.46750974655151367,0.899715781211853
0.5301626920700073,0.8835221529006958,0.41885730624198914,0.9143410921096802
0.5247135758399963,0.8840880393981934,0.4156629741191864,0.912971556186676
0.5165103077888489,0.8858051300048828,0.4290701746940613,0.9068475365638733
0.5117762684822083,0.8862994909286499,0.4007090628147125,0.9164082407951355
0.505723774433136,0.8879385590553284,0.3949071764945984,0.9178036451339722
0.49777504801750183,0.888543426990509,0.4073420464992523,0.9150387644767761
0.49325743317604065,0.8894019722938538,0.38839229941368103,0.9188888669013977
0.4870932102203369,0.8910410404205322,0.38634157180786133,0.9188113808631897
0.4801267683506012,0.8906182646751404,0.39413049817085266,0.9165633320808411
0.4753778576850891,0.8920167088508606,0.37685829401016235,0.9209302067756653
0.4684198498725891,0.8937793374061584,0.37638115882873535,0.920878529548645
0.4663360118865967,0.893324077129364,0.3721589744091034,0.9216537475585938
0.46238991618156433,0.894741952419281,0.3721335828304291,0.919974148273468
0.45472458004951477,0.8958151936531067,0.3649122714996338,0.9207493662834167
0.4515520930290222,0.8962054252624512,0.36299216747283936,0.9209818840026855
0.4446163475513458,0.8978054523468018,0.3702411651611328,0.9193023443222046
0.4422834515571594,0.8977209329605103,0.3579430878162384,0.9206201434135437
0.43996161222457886,0.8980461359024048,0.3511850833892822,0.9239534735679626
0.43372368812561035,0.8992754220962524,0.36081376671791077,0.9191731214523315
0.42862269282341003,0.8989697098731995,0.34395307302474976,0.9243927597999573
0.4272589385509491,0.9001144766807556,0.34331727027893066,0.9240310192108154
0.4210803806781769,0.9011746644973755,0.34136003255844116,0.9238243103027344
0.4186132848262787,0.9011291265487671,0.33283498883247375,0.9258397817611694
0.41402098536491394,0.9023584127426147,0.33955955505371094,0.9222997426986694
0.4125443994998932,0.9024364948272705,0.3299678862094879,0.9247803688049316
0.4087377190589905,0.9024169445037842,0.33708348870277405,0.9205684661865234
0.40272194147109985,0.9034251570701599,0.33128780126571655,0.9238759875297546
0.4018702507019043,0.903373122215271,0.32363128662109375,0.9270026087760925
0.398289293050766,0.9041340947151184,0.3315759301185608,0.9227131605148315
0.3948225975036621,0.9047715067863464,0.320749431848526,0.9250904321670532
0.39010947942733765,0.9049081206321716,0.32245293259620667,0.9263049364089966
0.386933296918869,0.9063845276832581,0.31601133942604065,0.9264082908630371
0.38705146312713623,0.9059683084487915,0.3161007761955261,0.9270284175872803
0.38341349363327026,0.906345546245575,0.3140539824962616,0.9260981678962708
0.3814088702201843,0.906293511390686,0.3056795597076416,0.9273384809494019
0.3783406615257263,0.907301664352417,0.31429556012153625,0.9231007695198059
0.3762681782245636,0.9066057205200195,0.3084756135940552,0.926072359085083
0.37025657296180725,0.9077764749526978,0.3075126111507416,0.9277519583702087
0.37023934721946716,0.908004105091095,0.30609041452407837,0.9270284175872803
0.3653595447540283,0.908947229385376,0.29985418915748596,0.9279844760894775
0.36349210143089294,0.9090968370437622,0.29970037937164307,0.927881121635437
0.36085376143455505,0.9098122715950012,0.31396105885505676,0.9227648377418518
0.359171062707901,0.9089667201042175,0.29363012313842773,0.9284496307373047
0.35657650232315063,0.9100139141082764,0.2930877208709717,0.9280878305435181
0.35567140579223633,0.9097277522087097,0.2896158993244171,0.9288113713264465
0.3532920181751251,0.9100659489631653,0.29115498065948486,0.9279844760894775
0.3488578200340271,0.9113147854804993,0.29620373249053955,0.9256330728530884
0.347356379032135,0.9118285775184631,0.28626492619514465,0.9289922714233398
0.34538766741752625,0.9117765426635742,0.28706061840057373,0.9284237623214722
0.3424757421016693,0.9124464988708496,0.2842878997325897,0.9291731119155884
0.3425300419330597,0.9126026034355164,0.2789645195007324,0.9298191070556641
0.34103479981422424,0.9120887517929077,0.2786618173122406,0.9283462762832642
0.33776694536209106,0.9128562808036804,0.2774013876914978,0.9304909706115723
0.3359058201313019,0.9133505821228027,0.27684295177459717,0.9291731119155884
0.33196234703063965,0.9139294624328613,0.27668336033821106,0.929534912109375
0.3317849934101105,0.913818895816803,0.27532604336738586,0.9288630485534668
0.33223405480384827,0.9132725596427917,0.275454580783844,0.9289922714233398
0.3289954960346222,0.9141766428947449,0.2789234220981598,0.9267958402633667
0.3271234631538391,0.9150221943855286,0.27241045236587524,0.9289147257804871
0.3228868246078491,0.9149636626243591,0.27009251713752747,0.9298449754714966
0.3218351900577545,0.9142676591873169,0.27422890067100525,0.9286821484565735
0.32337653636932373,0.9140920639038086,0.2680332064628601,0.9306460022926331
0.31873050332069397,0.9153733849525452,0.2651158273220062,0.9312919974327087
