loss,accuracy,val_loss,val_accuracy
0.7792001366615295,0.8211748600006104,0.6023604869842529,0.8750489354133606
0.7720809578895569,0.8230486512184143,0.5932468771934509,0.876764714717865
0.760237991809845,0.825343906879425,0.5913174152374268,0.8764637112617493
0.7583673596382141,0.8271499872207642,0.591860830783844,0.8775172233581543
0.7508004307746887,0.8279401659965515,0.5873004794120789,0.8768249154090881
0.7439450621604919,0.8288281559944153,0.5858852863311768,0.8777881264686584
0.7416456341743469,0.8297537565231323,0.5824185013771057,0.8771560192108154
0.7351244688034058,0.8308524489402771,0.6164060831069946,0.8671623468399048
0.7280738353729248,0.8323048949241638,0.587428867816925,0.875018835067749
0.7244840264320374,0.8338626027107239,0.5662268400192261,0.8809788823127747
0.7180985808372498,0.8341485857963562,0.5632052421569824,0.8819421529769897
0.7128657698631287,0.8349387645721436,0.5585317015647888,0.8833268284797668
0.7064703702926636,0.8361804485321045,0.5633533596992493,0.8796845078468323
0.7034988403320312,0.8367448449134827,0.5707694292068481,0.8762830495834351
0.6961012482643127,0.8397324085235596,0.5786807537078857,0.876554012298584
0.6917397379875183,0.8400560021400452,0.5463167428970337,0.8839589357376099
0.6864777207374573,0.8402215242385864,0.5446752905845642,0.8846513032913208
0.6848959922790527,0.8395819067955017,0.5590628981590271,0.8812497854232788
0.6802684664726257,0.8407332897186279,0.5409088730812073,0.8852533102035522
0.6732155680656433,0.8439315557479858,0.5363564491271973,0.8865175843238831
0.6676514744758606,0.8439691662788391,0.5377675890922546,0.885343611240387
0.6656869053840637,0.8446840643882751,0.5343881249427795,0.8853135108947754
0.658595621585846,0.8460160493850708,0.5498654842376709,0.8810691833496094
0.6563753485679626,0.8465052247047424,0.5283404588699341,0.8867583870887756
0.6504196524620056,0.8471975326538086,0.5257100462913513,0.8890460729598999
0.6481741070747375,0.8482586145401001,0.5248774886131287,0.888895571231842
0.644782304763794,0.8494777679443359,0.5305311679840088,0.8863369822502136
0.6417943835258484,0.8493874073028564,0.5337580442428589,0.88338702917099
0.634810209274292,0.8508473634719849,0.5231094360351562,0.8882935643196106
0.6333435773849487,0.8518707752227783,0.514090359210968,0.8904006481170654
0.6259415745735168,0.8532630205154419,0.5221629738807678,0.8868486881256104
0.6252813935279846,0.8525781631469727,0.5309845805168152,0.8841997385025024
0.620914101600647,0.8534210324287415,0.5130143165588379,0.8885644674301147
0.6168224811553955,0.8554152250289917,0.5111560225486755,0.8898889422416687
0.6120860576629639,0.8555130958557129,0.5070927739143372,0.8902501463890076
0.6102359890937805,0.855573296546936,0.507785439491272,0.8881129622459412
0.6080962419509888,0.8567020893096924,0.4988046884536743,0.8910327553749084
0.6039292812347412,0.8568751811981201,0.5038865804672241,0.8898287415504456
0.6020871996879578,0.8568224906921387,0.5031996965408325,0.8908822536468506
0.5974292755126953,0.8583952784538269,0.5038694143295288,0.8897384405136108
0.5932958722114563,0.859358549118042,0.4935019016265869,0.8928689956665039
0.5922583341598511,0.8595165610313416,0.5032431483268738,0.8907016515731812
0.5880141258239746,0.8609388470649719,0.4947579503059387,0.8919358253479004
0.5837430953979492,0.8610442280769348,0.48994967341423035,0.894343912601471
0.5861267447471619,0.8614957332611084,0.5056867003440857,0.8872700929641724
0.5763557553291321,0.8631287217140198,0.48770245909690857,0.8928388953208923
0.5769667029380798,0.862112820148468,0.4831748604774475,0.8926582336425781
0.5754011273384094,0.861902117729187,0.48524707555770874,0.8924174308776855
0.5727472901344299,0.8627299070358276,0.48027971386909485,0.8944944739341736
0.5698021054267883,0.8633244037628174,0.48690637946128845,0.8929592967033386
0.564917266368866,0.8645359873771667,0.48616892099380493,0.8918756246566772
